,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model,policy,Expected Annual Damage,Dike Investment Costs,RfR Investment Costs,Evacuation Costs,Expected Number of Deaths Upstream Gelderland,Expected Number of Deaths Downstream Gelderland,Expected Number of Deaths Overijssel
2395,83.0,103.85634732114815,1.5,0.017510287083461865,338.77478739941034,10,0.8082394880129165,257.25494414940783,10,0.7926464151508432,345.6092031120411,10,0.6119297050304584,248.13976261014832,10,0.572929870922915,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2405,No_measures,dikesnet,No_measures,2475580467.4903173,0,0.0,0.0,2.0421332720522223,0.0,0.009083338488416366
2396,48.0,47.46170276199137,1.5,0.41935598174412503,173.49416373306883,10,0.5405681156238749,43.29313705833524,10,0.09248594002396054,269.0789147033536,1.5,0.6336040080243481,263.5916264013841,10,0.3605083752678104,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2406,No_measures,dikesnet,No_measures,2517532154.243729,0,0.0,0.0,0.5472260443955685,3.646018697150642,0.0
2397,51.0,117.45668017538777,1.5,0.15037143032504768,128.61998102628849,1.5,0.9241736407020059,72.76929647777956,1.5,0.7440026852180491,174.97202691224717,1.5,0.5769240380592939,328.8859794656897,1.0,0.9013135218025388,3.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2407,No_measures,dikesnet,No_measures,2853153217.949966,0,0.0,0.0,1.967170034859394,0.0,0.0
2398,83.0,110.86232287184723,1.5,0.8615932048254873,280.8608472125834,1.5,0.2003057067852476,109.80422707802765,1.0,0.5743471569634829,106.92818283223562,1.0,0.056189103066729466,172.0536600607706,1.5,0.2677857993382884,4.5,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2408,No_measures,dikesnet,No_measures,509466391.5682688,0,0.0,0.0,0.380748616343706,0.05753015242160814,0.0
2399,69.0,144.22024921892546,10,0.23317158112225225,77.0287023923685,10,0.17228853386608936,60.515496423393756,1.5,0.23847460124541406,326.0499725119096,1.5,0.24519770725990575,112.65248228423494,1.0,0.9938831287375051,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409,No_measures,dikesnet,No_measures,3383781273.334966,0,0.0,0.0,2.099403868150555,0.3854383887374569,0.0
2400,94.0,253.72714344385759,10,0.4859798670075972,337.00021176957256,1.5,0.7178369044185895,42.38793242367872,10,0.23283156626941098,105.08609093965869,1.0,0.39953382979710156,225.81561399479472,1.5,0.9445262290832055,4.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410,No_measures,dikesnet,No_measures,760064313.858384,0,0.0,0.0,0.14665847514695132,1.4354344125668468,0.0
2401,53.0,40.995484371217174,10,0.28969582169963687,76.82380004134251,1.0,0.3884508350235696,268.11637869497065,1.0,0.1965395552300345,239.01832887893988,1.5,0.11098411533399147,265.2326437203803,10,0.7007191175744226,4.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2411,No_measures,dikesnet,No_measures,4465298931.911325,0,0.0,0.0,2.094742954253159,1.4101901819881766,0.0
2402,81.0,110.75419280808356,1.0,0.6163358746118053,214.39505890959353,1.0,0.3761734625215656,141.01287368789912,10,0.17168079138601858,155.38891367488986,1.5,0.38553095498866347,206.47054211143399,1.5,0.37382732831536386,2.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2412,No_measures,dikesnet,No_measures,2603225688.850357,0,0.0,0.0,0.18819953022173036,3.191311982536342,0.0
2403,20.0,286.59921730647505,10,0.5244846034286749,117.55871143978281,10,0.20070318364354828,322.7609387575487,1.5,0.3697283376694002,250.51783859149276,1.0,0.8580780602145115,167.71629484034972,1.0,0.38353805179208583,3.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2413,No_measures,dikesnet,No_measures,609777249.5794345,0,0.0,0.0,0.42197662689574217,0.3065737883444037,0.0
2404,32.0,158.23718682611596,1.5,0.7525480800399139,75.40366006753459,10,0.7280130658710035,166.85153331123476,1.5,0.05750519783839819,117.68303384854806,1.5,0.9777236451286373,247.7283569560275,1.0,0.9064153368458062,4.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2414,No_measures,dikesnet,No_measures,2288477519.264737,0,0.0,0.0,0.031178492985419626,3.723046788788534,0.0
2405,61.0,321.06143417959976,10,0.2290046775879612,54.13592616767082,10,0.03285610636897632,214.83956415476715,1.5,0.9986301139479832,342.84648539069065,10,0.5019184579816716,211.1511568717182,10,0.8192738656204284,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415,No_measures,dikesnet,No_measures,3446754848.2077765,0,0.0,0.0,2.1442744729916927,0.0,0.0
2406,122.0,244.9350181166018,1.0,0.6693513173506345,344.305933070297,1.0,0.2049222195596628,142.4481605218476,1.0,0.1850089014401987,205.97967147501933,1.0,0.48682863712653696,207.17236065668698,1.5,0.34735388037255366,1.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2416,No_measures,dikesnet,No_measures,1585580427.0052187,0,0.0,0.0,0.26098267264764174,2.1926883952508884,0.0
2407,7.0,64.63907599026697,1.0,0.3958693447085583,245.99315106453832,1.5,0.3297691076967716,121.30853940903143,1.0,0.09143731509019801,30.729787289125944,10,0.7420813936540227,71.93403710736261,1.5,0.39901160290059334,4.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2417,No_measures,dikesnet,No_measures,3351821326.1019464,0,0.0,0.0,0.926813385826124,3.689230177226765,0.0
2408,17.0,335.1218543873626,1.5,0.8239418765793783,293.5802015078507,1.0,0.5059193674000301,281.292484589211,10,0.5681345932286284,336.16251115891305,1.0,0.6167251014238143,291.58848598976033,10,0.21761001790265652,4.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2418,No_measures,dikesnet,No_measures,466794073.969479,0,0.0,0.0,0.06367746461527854,0.1304482498496443,0.3681303199537961
2409,78.0,156.1291196289983,10,0.5537395214677943,40.6555925148493,10,0.7927847029332222,226.7648049445247,10,0.42188036568384396,147.82269688225148,10,0.4485161482445036,306.9184184411629,10,0.1631763548884524,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2419,No_measures,dikesnet,No_measures,683548985.1735477,0,0.0,0.0,0.10380665990805531,0.46109658585195984,0.34515914657026703
2410,131.0,174.34930891159817,1.0,0.7298824157316955,198.52903132542082,10,0.4944244200569605,44.84196224088012,10,0.780648331093864,72.61555304704001,1.0,0.3684749797508264,163.39716169114485,1.0,0.5101378656039076,4.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420,No_measures,dikesnet,No_measures,154393915.62656963,0,0.0,0.0,0.0903449043067242,0.029195157093390885,0.0
2411,98.0,171.6240246635723,10,0.6211460795838917,300.54068014145975,1.0,0.3294351526829774,149.7617070791101,10,0.6031366755018274,254.82988375323288,1.0,0.24097647961807464,124.23878033719718,10,0.6038409447903705,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2421,No_measures,dikesnet,No_measures,349713323.172834,0,0.0,0.0,0.2352806080743421,0.042781062631341515,0.0
2412,95.0,289.0736611629393,1.0,0.5758900762554082,289.90832366812305,1.5,0.11765718049121637,130.15507789911615,1.5,0.9161361530249628,224.02740584248943,1.5,0.031010170996869445,316.5111746190727,1.0,0.9940199229447337,1.5,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2422,No_measures,dikesnet,No_measures,803830120.2931583,0,0.0,0.0,0.5572620080591134,0.03423904159363401,0.0
2413,120.0,240.3001040623875,1.5,0.19502169590924734,308.6373248698596,1.5,0.5449875845526947,232.90167818687928,10,0.09989090599656643,96.4795819668457,1.0,0.6698328055923541,346.77779082574386,1.5,0.5736277369566959,4.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2423,No_measures,dikesnet,No_measures,2605876717.563032,0,0.0,0.0,2.0095795908353713,0.348142410712552,0.0
2414,31.0,280.12841313674244,10,0.8114814575690003,85.5540508402527,10,0.24393432436944268,44.747107863392415,1.5,0.428527538325556,61.72225674714858,10,0.9060320650574408,197.61073435313875,1.5,0.49053391290996495,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2424,No_measures,dikesnet,No_measures,359870601.71377933,0,0.0,0.0,0.2425419222565026,0.20145031380655146,0.0
2415,55.0,297.43395300960947,1.5,0.9932878277106023,255.21670994403956,10,0.2895438255024506,341.1311686211012,10,0.7958656789917122,113.13043054331754,1.0,0.58486955398934,245.66399732431626,1.5,0.12972075908123443,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2425,No_measures,dikesnet,No_measures,869441869.2575655,0,0.0,0.0,0.16847972209631523,0.0,0.45366279362124606
2416,98.0,160.5346841002686,1.5,0.6744874281842501,69.90158372759007,1.5,0.9574257507706897,275.7456180358384,1.5,0.07853414379459477,199.09033826074005,10,0.3629796356620306,69.05637007470565,1.5,0.7472994885056374,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2426,No_measures,dikesnet,No_measures,1550362650.9435775,0,0.0,0.0,0.04993433401271191,3.7536872852438243,0.0
2417,41.0,221.62876301851045,1.5,0.363110291508536,224.7413306781312,1.0,0.9076912897205676,70.64705850025167,1.0,0.8264513084297301,231.59560756063908,1.5,0.3880380858082692,333.4534692626311,1.0,0.49143654385902363,1.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427,No_measures,dikesnet,No_measures,1508351436.4099274,0,0.0,0.0,1.065249309757451,0.0,0.0
2418,63.0,182.95569760851623,10,0.9507501238069859,321.46556205835805,1.5,0.9476262944964565,257.02750676316293,1.5,0.3291589643588015,182.3055864949683,10,0.7515382723046201,41.71664234538959,1.5,0.7650716542308794,1.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2428,No_measures,dikesnet,No_measures,568126447.6827366,0,0.0,0.0,0.009399380069263339,0.9235215387232603,0.0
2419,8.0,178.46768075080286,1.0,0.1312791638158139,31.51710999306794,10,0.4851229628473478,102.6942917972112,10,0.9367608798892457,116.16407232762703,1.5,0.02899457117291435,267.6279379701573,1.0,0.4718685877349112,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2429,No_measures,dikesnet,No_measures,2941119384.68624,0,0.0,0.0,2.0257203392310776,0.008403554937066026,0.0
2420,64.0,270.0397976576446,1.5,0.5895087112328177,301.4960881586317,1.5,0.3560879523810479,246.5645482376089,1.0,0.7108764175892005,311.6146578060947,1.5,0.15172239806502152,226.121076934006,1.0,0.0018931258419620635,2.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2430,No_measures,dikesnet,No_measures,1322810385.6471784,0,0.0,0.0,0.20289293416463125,0.053189220810017326,0.9453447489558944
2421,23.0,133.90751046747835,1.0,0.25631011244965224,159.17987644463855,1.0,0.7677672835488963,80.5274767480796,10,0.9242818684312322,328.1967759084962,1.0,0.06048263529595987,112.42507843836948,1.5,0.9497977401578077,2.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2431,No_measures,dikesnet,No_measures,2653693808.8190575,0,0.0,0.0,2.039890065390556,0.01704530534490332,0.0
2422,125.0,107.29862920582629,10,0.6139765066457086,314.12751347951735,10,0.5216630788612943,306.74949688410976,10,0.1210562102371931,98.46431724797941,10,0.10678233856478987,183.79518100816907,1.0,0.046806231278330786,2.5,3.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2432,No_measures,dikesnet,No_measures,2311200251.8457417,0,0.0,0.0,0.13839770758845338,3.7528041108301937,0.0
2423,0.0,326.8754382725518,10,0.07271961544126145,191.74819722712607,1.5,0.4398160343186615,106.60516019643693,10,0.26317760633217524,226.10667818008386,10,0.8502740996619055,305.92509290352234,10,0.3558703869475632,1.5,4.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2433,No_measures,dikesnet,No_measures,2922880493.7246485,0,0.0,0.0,2.028043199573241,0.0,0.0
2424,101.0,107.53226989141334,1.5,0.5136717365179375,103.36384438169476,10,0.6081526819576251,122.71680275003018,1.0,0.17436686896475712,292.9455484297878,10,0.8410221643387571,232.31777197657917,1.5,0.2982603686627444,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434,No_measures,dikesnet,No_measures,2132503707.242362,0,0.0,0.0,0.16803687214295163,3.1539951500020553,0.0
2425,72.0,122.2045647395652,10,0.7876808670020711,338.5035758451007,1.5,0.8233918568806649,52.63181673988922,1.5,0.005008568631678936,176.57307847803102,1.5,0.49607173298038004,277.5443745022417,10,0.691147236022794,3.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2435,No_measures,dikesnet,No_measures,2157757089.9217834,0,0.0,0.0,0.017280847323030778,3.7340475024487905,0.0
2426,115.0,302.4462100802784,10,0.7832900120719243,184.72569086999715,10,0.2414951062288111,246.82982702797568,1.5,0.5070774140978314,190.30695393706284,10,0.887905003263405,337.2787955114386,1.0,0.4084862063849996,3.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2436,No_measures,dikesnet,No_measures,194535757.6970395,0,0.0,0.0,0.23649449070215106,0.012766067459430869,0.0
2427,57.0,106.5150013964626,10,0.32149801905705366,246.53401104807392,1.0,0.29188607448269027,296.69354145967947,1.5,0.30941739313462957,253.90456736996387,1.5,0.9236242882042881,122.21868245026633,10,0.3365083872414549,3.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2437,No_measures,dikesnet,No_measures,2669011980.844651,0,0.0,0.0,1.9693940781626296,0.29939819886892854,0.0
2428,16.0,269.10021413315246,10,0.7459153020639966,128.65196359406337,10,0.8139814476911231,177.396821177344,1.0,0.7232052743838646,76.25692818867876,1.5,0.38338013106999214,156.94510659125083,10,0.1395188096918122,3.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438,No_measures,dikesnet,No_measures,809979766.5986485,0,0.0,0.0,0.040535867456785155,0.1800841376870956,0.5461435958887597
2429,55.0,95.40737762819847,10,0.09045955945196671,253.09305800610804,1.5,0.8296924958827819,130.5260838260628,1.5,0.5854607429633452,221.91791504337698,1.5,0.023316664989083382,119.3933588131863,1.5,0.9416373145031004,3.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439,No_measures,dikesnet,No_measures,2648148559.2473364,0,0.0,0.0,2.018851779742707,0.025841429481935754,0.0
2430,2.0,63.40950627977851,10,0.35687991441187555,218.97265157174195,10,0.4016802833037722,30.80034111278674,1.0,0.206497970662594,122.619180691568,1.0,0.13023935218972185,169.0989837906579,10,0.07754881105233255,3.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440,No_measures,dikesnet,No_measures,2829652622.793506,0,0.0,0.0,1.5025794082827935,2.180898710568339,0.08122179240595684
2431,125.0,91.33444118549205,1.5,0.6535504878115063,270.828949128531,1.5,0.19730093377745567,94.77851097680009,10,0.20250138725659908,242.09631301934047,1.0,0.1078176293337983,218.47621552707335,1.0,0.5405370406018799,4.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2441,No_measures,dikesnet,No_measures,1457787846.252365,0,0.0,0.0,0.42503770783494965,2.5663001094328286,0.0
2432,27.0,339.02584362816623,10,0.9989106885303902,85.46015118435244,1.0,0.1224625251376924,242.46111670250957,1.0,0.2274223644400906,31.17003131112945,10,0.4128879684692068,314.26954702633105,1.0,0.12624171005361515,1.5,2.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2442,No_measures,dikesnet,No_measures,1767467091.454741,0,0.0,0.0,0.5816283241915542,1.8206641275570217,0.0
2433,11.0,238.13729773546055,10,0.30753716372723644,219.92781859181508,1.5,0.3175508965238156,265.2404180174034,10,0.8124666125890608,89.09289852227236,1.0,0.1489002171429595,127.14432945614989,1.5,0.8866952709407597,4.5,2.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2443,No_measures,dikesnet,No_measures,3137835737.810759,0,0.0,0.0,2.0246873494787363,0.001132011819838795,0.0
2434,12.0,179.4548437255442,1.5,0.34875007529467866,135.28015317746735,1.0,0.9320854227393115,125.02011568534465,10,0.1072265941431925,138.0175019282982,10,0.5985309801834982,213.66828167169393,1.0,0.6918195725950029,2.5,1.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2444,No_measures,dikesnet,No_measures,4582873679.8123455,0,0.0,0.0,1.4446361846830722,3.486501611790315,0.0
2435,110.0,63.96035697453949,1.0,0.9164932655461194,61.871132640735844,10,0.15235562190384086,89.58819660579803,1.0,0.6177748257620816,43.126811309349904,1.0,0.5146792862254296,268.95849040165706,1.5,0.779036800741701,4.5,4.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2445,No_measures,dikesnet,No_measures,444110369.2251881,0,0.0,0.0,0.4957353296879716,0.0,0.0
2436,114.0,243.24195141861753,1.0,0.5270890264394433,72.03532220574564,10,0.7204983251968808,247.53937330632343,1.0,0.5050635111752715,210.0351598174641,10,0.538616368955699,45.57283189530451,1.0,0.8733913975194108,1.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446,No_measures,dikesnet,No_measures,440592474.70716894,0,0.0,0.0,0.1427087543223285,0.27434586246637804,0.0
2437,107.0,229.4665468794561,1.5,0.3533187682254177,51.947541187463884,10,0.9682598707139913,66.12157491796151,10,0.07075993918262595,205.52726141334816,10,0.16691554164232153,255.1503741897345,1.0,0.22948543603689386,2.5,1.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2447,No_measures,dikesnet,No_measures,4561377273.4382925,0,0.0,0.0,1.2558577804888307,3.495768324212057,0.0
2438,4.0,320.6301761313182,1.0,0.2520256041873489,67.79552885317531,10,0.4050672301728128,334.04767552385744,1.5,0.6881635434114115,175.0442119580541,1.5,0.9726546896938956,152.06340139402243,1.0,0.8501283519621693,2.5,3.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2448,No_measures,dikesnet,No_measures,3278890910.9879937,0,0.0,0.0,2.01790559049179,0.0,0.0
